id,date,region,latitude,longitude,soil_type,crop_type,month,year,lst_celsius,ndvi,savi,evi,ta_celsius,rh_percent,wind_ms,solar_wm2,vpd_kpa,et0_mm_day,soil_moisture,field_capacity,wilting_point,irrigation_event,cwsi,stress_label
1260,2021-09-05,Bizerte,37.27,9.87,loam,Wheat,9,2021,30.03,0.2444,0.2101,0.3954,28.11,56.36,2.69,679.9,1.6603,1.759,0.2516,0.32,0.12,0,0.3492,mild
1261,2023-04-23,Kairouan,35.67,10.1,clay-loam,Potato,4,2023,21.34,0.4532,0.3478,0.6458,21.75,75.29,1.14,600.6,0.6433,1.424,0.3046,0.36,0.18,0,0.0844,low
1262,2022-09-16,Nabeul,36.45,10.73,sandy,Tomato,9,2022,32.83,0.1159,0.1075,0.2045,27.19,47.47,3.15,660.2,1.8945,1.699,0.0859,0.18,0.06,0,0.7055,medium
1263,2023-01-11,Bizerte,37.27,9.87,loam,Potato,1,2023,16.25,0.1682,0.1511,0.2861,14.46,72.47,6.07,241.2,0.4535,0.736,0.1934,0.32,0.12,0,0.3464,mild
1264,2021-12-05,Sidi Bouzid,35.04,9.48,sandy-loam,Citrus,12,2021,13.17,0.2966,0.2475,0.4641,12.4,69.76,0.47,200.9,0.4355,0.629,0.1906,0.28,0.1,0,0.2427,mild
1265,2022-08-10,Sfax,34.74,10.76,sandy-loam,Pepper,8,2022,36.45,0.4244,0.3307,0.615,36.1,51.87,3.24,851.6,2.8751,2.311,0.2189,0.28,0.1,0,0.1143,low
1266,2021-06-28,Gabès,33.88,9.79,sandy,Tomato,6,2021,35.05,0.1428,0.1303,0.2472,27.85,39.55,5.65,869.3,2.2656,1.978,0.0926,0.18,0.06,1,0.721,medium
1267,2023-01-09,Sfax,34.74,10.76,sandy-loam,Wheat,1,2023,13.54,0.2322,0.201,0.3786,11.5,72.87,2.41,220.5,0.3682,0.639,0.2013,0.28,0.1,0,0.3789,mild
1268,2022-01-04,Béja,36.73,9.18,loam,Barley,1,2022,11.6,0.1892,0.1679,0.3175,10.76,78.28,3.13,227.5,0.2807,0.633,0.2304,0.32,0.12,0,0.2679,mild
1269,2023-02-03,Bizerte,37.27,9.87,loam,Barley,2,2023,13.27,0.368,0.2954,0.5513,13.42,80.38,4.76,296.1,0.3019,0.789,0.3084,0.32,0.12,0,0.0741,low
1270,2021-05-26,Nabeul,36.45,10.73,sandy,Wheat,5,2021,21.55,0.5072,0.3788,0.7012,21.1,61.61,4.29,645.3,0.9605,1.452,0.1562,0.18,0.06,0,0.2005,low
1271,2023-09-13,Kairouan,35.67,10.1,clay-loam,Olive,9,2023,30.87,0.2075,0.1822,0.3439,28.07,50.08,0.99,703.1,1.8947,1.787,0.2604,0.36,0.18,0,0.3643,mild
1272,2023-05-01,Gabès,33.88,9.79,sandy,Olive,5,2023,27.24,0.1796,0.1603,0.3033,25.47,62.65,4.46,555.1,1.217,1.498,0.129,0.18,0.06,0,0.3014,mild
1273,2023-01-01,Nabeul,36.45,10.73,sandy,Barley,1,2023,14.71,0.1513,0.1374,0.2605,12.27,71.17,5.52,228.0,0.4117,0.667,0.1094,0.18,0.06,0,0.4165,mild
1274,2022-12-12,Nabeul,36.45,10.73,sandy,Potato,12,2022,12.63,0.2682,0.2274,0.4273,10.25,76.57,3.49,183.3,0.2927,0.558,0.1329,0.18,0.06,0,0.4381,mild
1275,2022-02-27,Sfax,34.74,10.76,sandy-loam,Potato,2,2022,19.01,0.2526,0.2161,0.4065,16.75,63.63,4.99,354.9,0.6938,0.956,0.2194,0.28,0.1,0,0.3586,mild
1276,2023-02-24,Sfax,34.74,10.76,sandy-loam,Barley,2,2023,15.35,0.2269,0.197,0.3713,13.43,74.0,5.45,353.0,0.4007,0.862,0.2127,0.28,0.1,0,0.3216,mild
1277,2022-11-07,Bizerte,37.27,9.87,loam,Olive,11,2022,18.66,0.0425,0.0413,0.0791,14.11,57.7,3.02,278.5,0.6812,0.783,0.159,0.32,0.12,0,0.7309,medium
1278,2022-09-28,Gabès,33.88,9.79,sandy,Wheat,9,2022,43.59,0.01,0.0099,0.0191,34.2,28.19,3.42,529.3,3.8622,1.758,0.0612,0.18,0.06,0,0.7551,high
1279,2022-08-12,Kairouan,35.67,10.1,clay-loam,Pepper,8,2022,30.75,0.6515,0.454,0.8342,29.93,62.61,5.3,883.2,1.5801,2.084,0.3532,0.36,0.18,0,0.1693,low
1280,2023-01-16,Nabeul,36.45,10.73,sandy,Wheat,1,2023,13.34,0.2487,0.2132,0.4012,12.36,74.25,1.18,196.3,0.3698,0.621,0.125,0.18,0.06,0,0.2738,mild
1281,2022-09-14,Gabès,33.88,9.79,sandy,Olive,9,2022,34.3,0.3479,0.2822,0.5275,34.06,66.37,3.38,647.2,1.7947,1.939,0.1561,0.18,0.06,0,0.1084,low
1282,2021-01-15,Gabès,33.88,9.79,sandy,Pepper,1,2021,18.42,0.3354,0.2739,0.5123,17.23,84.69,4.79,226.4,0.3009,0.774,0.1564,0.18,0.06,0,0.2247,low
1283,2021-05-20,Sfax,34.74,10.76,sandy-loam,Pepper,5,2021,34.95,0.0156,0.0154,0.0296,26.15,42.5,3.11,660.9,1.9502,1.66,0.1077,0.28,0.1,1,0.9233,extreme
1284,2021-03-17,Gabès,33.88,9.79,sandy,Pepper,3,2021,16.31,0.3986,0.3148,0.5864,17.46,68.73,3.28,363.0,0.6239,0.987,0.1644,0.18,0.06,0,0.0058,low
1285,2022-06-06,Sidi Bouzid,35.04,9.48,sandy-loam,Tomato,6,2022,34.96,0.3024,0.2515,0.4715,31.92,53.17,0.76,813.7,2.2164,2.084,0.1711,0.28,0.1,0,0.3663,mild
1286,2023-06-23,Béja,36.73,9.18,loam,Olive,6,2023,28.14,0.2251,0.1956,0.3687,25.18,50.42,3.9,641.2,1.588,1.599,0.2121,0.32,0.12,0,0.4593,mild
1287,2023-03-25,Béja,36.73,9.18,loam,Barley,3,2023,13.73,0.237,0.2045,0.3852,12.5,70.8,5.0,377.2,0.4232,0.865,0.2055,0.32,0.12,0,0.2997,mild
1288,2021-05-02,Kairouan,35.67,10.1,clay-loam,Olive,5,2021,27.82,0.1606,0.145,0.2747,24.86,53.91,1.45,739.9,1.4477,1.705,0.2874,0.36,0.18,0,0.4025,mild
1289,2023-08-04,Sfax,34.74,10.76,sandy-loam,Olive,8,2023,35.08,0.3356,0.2741,0.5127,33.49,64.04,4.07,798.9,1.8591,2.13,0.2291,0.28,0.1,0,0.2293,low
1290,2021-12-18,Béja,36.73,9.18,loam,Potato,12,2021,15.43,0.2895,0.2425,0.455,13.15,73.52,2.66,164.0,0.4007,0.583,0.254,0.32,0.12,0,0.4417,mild
1291,2023-10-15,Nabeul,36.45,10.73,sandy,Olive,10,2023,25.08,0.1864,0.1657,0.3133,26.18,73.42,5.63,523.2,0.903,1.478,0.1471,0.18,0.06,0,0.0167,low
1292,2022-01-13,Kairouan,35.67,10.1,clay-loam,Tomato,1,2022,15.6,0.1868,0.166,0.3139,13.24,67.8,4.02,219.4,0.4899,0.676,0.2606,0.36,0.18,0,0.3996,mild
1293,2023-01-08,Kairouan,35.67,10.1,clay-loam,Potato,1,2023,13.66,0.2411,0.2076,0.3908,11.54,70.62,5.15,185.9,0.3998,0.588,0.2903,0.36,0.18,0,0.3838,mild
1294,2023-06-26,Nabeul,36.45,10.73,sandy,Tomato,6,2023,25.54,0.4767,0.3615,0.6704,25.53,54.85,4.86,692.8,1.4756,1.676,0.143,0.18,0.06,0,0.1176,low
1295,2023-12-13,Gafsa,34.43,8.78,sandy,Tomato,12,2023,22.78,0.1332,0.1222,0.2321,17.18,58.48,4.22,212.6,0.8136,0.749,0.0835,0.18,0.06,1,0.7194,medium
1296,2021-12-15,Gafsa,34.43,8.78,sandy,Wheat,12,2021,21.6,0.2203,0.192,0.362,19.44,75.05,2.68,213.0,0.5634,0.799,0.1294,0.18,0.06,0,0.3852,mild
1297,2021-04-16,Sidi Bouzid,35.04,9.48,sandy-loam,Pepper,4,2021,25.48,0.1862,0.1655,0.3129,22.75,58.02,5.76,560.6,1.1617,1.411,0.1809,0.28,0.1,0,0.3745,mild
1298,2023-08-25,Gafsa,34.43,8.78,sandy,Pepper,8,2023,40.22,0.3055,0.2537,0.4754,36.69,53.97,5.05,673.7,2.8394,2.078,0.1154,0.18,0.06,0,0.3906,mild
1299,2022-04-15,Gabès,33.88,9.79,sandy,Pepper,4,2022,20.99,0.2354,0.2034,0.3831,18.37,58.63,0.9,563.7,0.8738,1.262,0.1281,0.18,0.06,0,0.3687,mild
1300,2021-05-25,Kairouan,35.67,10.1,clay-loam,Olive,5,2021,25.36,0.1652,0.1487,0.2817,22.56,51.02,3.61,586.1,1.3397,1.436,0.2775,0.36,0.18,0,0.4124,mild
1301,2022-01-07,Sfax,34.74,10.76,sandy-loam,Citrus,1,2022,16.27,0.2406,0.2072,0.3902,13.11,73.53,3.14,229.7,0.3995,0.689,0.1647,0.28,0.1,0,0.46,mild
1302,2021-12-23,Béja,36.73,9.18,loam,Pepper,12,2021,16.94,0.1873,0.1664,0.3147,14.91,73.89,0.89,174.8,0.4426,0.635,0.2118,0.32,0.12,0,0.3888,mild
1303,2022-06-26,Kairouan,35.67,10.1,clay-loam,Pepper,6,2022,25.27,0.5557,0.4053,0.7483,25.72,54.01,1.27,633.0,1.5203,1.609,0.318,0.36,0.18,0,0.0677,low
1304,2023-07-21,Nabeul,36.45,10.73,sandy,Olive,7,2023,33.8,0.2221,0.1933,0.3645,30.5,38.02,2.39,874.5,2.7062,2.099,0.124,0.18,0.06,0,0.399,mild
1305,2023-12-06,Sidi Bouzid,35.04,9.48,sandy-loam,Olive,12,2023,26.37,0.01,0.0099,0.0191,18.65,50.0,5.41,165.2,1.0751,0.689,0.0952,0.28,0.1,1,0.9275,extreme
1306,2021-01-22,Gabès,33.88,9.79,sandy,Tomato,1,2021,20.61,0.2328,0.2014,0.3794,18.8,69.34,3.22,253.4,0.6652,0.856,0.113,0.18,0.06,0,0.3383,mild
1307,2023-12-02,Gafsa,34.43,8.78,sandy,Olive,12,2023,14.4,0.1224,0.1131,0.215,12.44,74.47,2.88,170.3,0.3686,0.58,0.0949,0.18,0.06,1,0.3298,mild
1308,2021-10-08,Bizerte,37.27,9.87,loam,Pepper,10,2021,23.23,0.1416,0.1293,0.2454,18.42,57.81,3.83,504.0,0.894,1.195,0.1836,0.32,0.12,0,0.7109,medium
1309,2023-12-13,Kairouan,35.67,10.1,clay-loam,Pepper,12,2023,12.9,0.2635,0.224,0.4211,11.4,77.41,5.01,171.0,0.3046,0.561,0.2807,0.36,0.18,0,0.2805,mild
1310,2021-07-27,Sfax,34.74,10.76,sandy-loam,Potato,7,2021,40.74,0.1596,0.1442,0.2732,35.8,41.15,4.3,688.7,3.4575,2.067,0.177,0.28,0.1,0,0.4427,mild
1311,2021-01-14,Gafsa,34.43,8.78,sandy,Pepper,1,2021,20.72,0.1016,0.0951,0.1811,15.74,63.23,2.34,216.7,0.6574,0.726,0.0967,0.18,0.06,1,0.6613,medium
1312,2021-08-14,Bizerte,37.27,9.87,loam,Potato,8,2021,31.64,0.2373,0.2048,0.3857,28.77,41.75,4.7,750.0,2.3028,1.874,0.2447,0.32,0.12,0,0.4027,mild
1313,2023-09-11,Sidi Bouzid,35.04,9.48,sandy-loam,Barley,9,2023,39.41,0.1212,0.112,0.213,31.92,48.65,4.9,512.5,2.4304,1.654,0.1604,0.28,0.1,1,0.7215,medium
1314,2022-11-14,Sidi Bouzid,35.04,9.48,sandy-loam,Potato,11,2022,23.96,0.048,0.0465,0.089,19.36,65.0,2.36,272.3,0.7863,0.901,0.1241,0.28,0.1,1,0.655,medium
1315,2023-01-01,Bizerte,37.27,9.87,loam,Barley,1,2023,9.84,0.3366,0.2748,0.5139,10.78,79.63,5.01,199.4,0.2635,0.593,0.3165,0.32,0.12,0,0.0404,low
1316,2023-01-11,Sfax,34.74,10.76,sandy-loam,Barley,1,2023,20.47,0.1404,0.1283,0.2435,17.85,79.49,1.91,197.2,0.4196,0.736,0.1608,0.28,0.1,0,0.4108,mild
1317,2022-09-26,Sfax,34.74,10.76,sandy-loam,Wheat,9,2022,30.07,0.3451,0.2804,0.5242,29.23,68.74,5.67,661.5,1.2686,1.777,0.2548,0.28,0.1,0,0.2099,low
1318,2023-11-24,Sidi Bouzid,35.04,9.48,sandy-loam,Pepper,11,2023,17.61,0.2136,0.1869,0.3526,14.77,70.14,0.36,287.8,0.5019,0.812,0.1972,0.28,0.1,0,0.45,mild
1319,2021-06-28,Gabès,33.88,9.79,sandy,Citrus,6,2021,33.63,0.182,0.1622,0.3068,29.49,46.49,2.16,780.4,2.2056,1.941,0.1247,0.18,0.06,0,0.4316,mild
1320,2021-01-11,Gabès,33.88,9.79,sandy,Pepper,1,2021,22.86,0.1051,0.0982,0.1869,18.26,64.77,2.54,222.1,0.7393,0.79,0.0897,0.18,0.06,1,0.6034,medium
1321,2021-11-05,Béja,36.73,9.18,loam,Potato,11,2021,20.03,0.158,0.1429,0.2708,17.92,72.33,1.07,261.1,0.5682,0.848,0.1916,0.32,0.12,0,0.3854,mild
1322,2023-04-01,Gabès,33.88,9.79,sandy,Tomato,4,2023,25.49,0.2916,0.244,0.4577,22.58,61.23,2.52,507.1,1.0619,1.336,0.1266,0.18,0.06,0,0.4412,mild
1323,2021-04-27,Bizerte,37.27,9.87,loam,Olive,4,2021,20.38,0.1701,0.1527,0.2891,21.23,73.68,5.46,546.5,0.6641,1.341,0.2372,0.32,0.12,0,0.0,low
1324,2023-02-24,Sidi Bouzid,35.04,9.48,sandy-loam,Potato,2,2023,15.18,0.2817,0.2371,0.445,14.29,75.62,5.64,249.7,0.3971,0.745,0.211,0.28,0.1,0,0.2309,low
1325,2021-04-04,Bizerte,37.27,9.87,loam,Olive,4,2021,15.4,0.1791,0.1599,0.3025,14.64,67.11,3.69,474.6,0.548,1.038,0.2436,0.32,0.12,0,0.2523,mild
1326,2021-01-15,Bizerte,37.27,9.87,loam,Tomato,1,2021,9.38,0.4185,0.3271,0.6085,9.3,89.97,5.47,195.2,0.1175,0.556,0.3083,0.32,0.12,0,0.1603,low
1327,2023-09-14,Bizerte,37.27,9.87,loam,Olive,9,2023,23.69,0.4561,0.3496,0.6489,24.61,67.41,1.91,605.8,1.0087,1.534,0.3155,0.32,0.12,0,0.0458,low
1328,2023-01-09,Sidi Bouzid,35.04,9.48,sandy-loam,Barley,1,2023,11.64,0.2806,0.2363,0.4436,12.13,84.27,1.38,230.8,0.2225,0.668,0.2308,0.28,0.1,0,0.0878,low
1329,2021-07-24,Sfax,34.74,10.76,sandy-loam,Wheat,7,2021,34.39,0.3029,0.2519,0.4721,32.5,48.99,3.21,765.7,2.4946,2.045,0.2352,0.28,0.1,0,0.2309,low
1330,2021-05-06,Sidi Bouzid,35.04,9.48,sandy-loam,Pepper,5,2021,29.75,0.0891,0.084,0.1602,25.19,47.22,4.86,580.7,1.6916,1.522,0.1424,0.28,0.1,1,0.5502,medium
1331,2023-08-09,Gabès,33.88,9.79,sandy,Wheat,8,2023,33.4,0.1865,0.1658,0.3134,30.11,40.06,5.01,629.8,2.5597,1.767,0.1205,0.18,0.06,0,0.3766,mild
1332,2021-04-20,Kairouan,35.67,10.1,clay-loam,Wheat,4,2021,19.85,0.3766,0.3009,0.5613,17.86,62.31,0.39,601.0,0.771,1.285,0.273,0.36,0.18,0,0.3126,mild
1333,2023-08-23,Gafsa,34.43,8.78,sandy,Tomato,8,2023,31.76,0.5943,0.4255,0.7839,29.92,55.06,5.97,727.4,1.8981,1.891,0.1612,0.18,0.06,0,0.2351,low
1334,2021-03-25,Béja,36.73,9.18,loam,Wheat,3,2021,16.8,0.2518,0.2155,0.4055,14.76,64.9,1.57,401.8,0.5893,0.959,0.191,0.32,0.12,0,0.385,mild
1335,2021-08-01,Kairouan,35.67,10.1,clay-loam,Barley,8,2021,34.39,0.1379,0.1262,0.2397,28.83,30.47,4.03,881.2,2.7573,2.034,0.2401,0.36,0.18,1,0.5555,medium
1336,2023-09-11,Kairouan,35.67,10.1,clay-loam,Citrus,9,2023,32.51,0.1658,0.1492,0.2826,29.04,56.54,2.35,725.0,1.7448,1.853,0.2622,0.36,0.18,0,0.4529,mild
1337,2022-11-14,Béja,36.73,9.18,loam,Barley,11,2022,20.23,0.2301,0.1994,0.3757,18.41,77.32,5.01,285.4,0.4804,0.899,0.2392,0.32,0.12,0,0.3453,mild
1338,2023-01-23,Bizerte,37.27,9.87,loam,Potato,1,2023,8.09,0.3931,0.3113,0.5801,8.03,84.11,2.48,196.5,0.1708,0.532,0.3084,0.32,0.12,0,0.1297,low
1339,2021-08-17,Nabeul,36.45,10.73,sandy,Wheat,8,2021,35.49,0.063,0.0604,0.1155,30.49,34.27,1.61,876.1,2.8685,2.1,0.0789,0.18,0.06,0,0.5469,medium
1340,2023-06-01,Bizerte,37.27,9.87,loam,Wheat,6,2023,33.59,0.061,0.0586,0.112,29.32,36.56,5.06,866.0,2.5893,2.038,0.1582,0.32,0.12,1,0.5158,medium
1341,2022-07-28,Sidi Bouzid,35.04,9.48,sandy-loam,Citrus,7,2022,45.97,0.01,0.0099,0.0191,33.8,17.86,5.41,876.1,4.3208,2.244,0.1172,0.28,0.1,0,0.9483,extreme
1342,2023-09-04,Béja,36.73,9.18,loam,Barley,9,2023,30.71,0.2303,0.1995,0.376,30.43,61.54,2.89,556.3,1.672,1.671,0.2505,0.32,0.12,0,0.1169,low
1343,2021-09-19,Sidi Bouzid,35.04,9.48,sandy-loam,Barley,9,2021,36.68,0.1044,0.0975,0.1857,31.34,43.14,4.87,640.5,2.6043,1.827,0.1558,0.28,0.1,1,0.5347,medium
1344,2021-10-06,Kairouan,35.67,10.1,clay-loam,Olive,10,2021,26.49,0.2607,0.222,0.4173,26.56,69.98,0.88,383.0,1.043,1.276,0.3409,0.36,0.18,0,0.1081,low
1345,2021-09-25,Kairouan,35.67,10.1,clay-loam,Potato,9,2021,35.82,0.0257,0.0252,0.0484,27.91,27.4,0.9,595.2,2.7299,1.639,0.1857,0.36,0.18,0,0.7704,high
1346,2022-09-27,Kairouan,35.67,10.1,clay-loam,Tomato,9,2022,33.75,0.0785,0.0746,0.1423,28.25,36.4,5.34,642.5,2.4388,1.715,0.2027,0.36,0.18,0,0.5651,medium
1347,2022-02-14,Sfax,34.74,10.76,sandy-loam,Potato,2,2022,19.65,0.2456,0.2109,0.397,16.68,78.21,4.1,371.1,0.4136,0.976,0.1952,0.28,0.1,0,0.4643,mild
1348,2022-06-05,Kairouan,35.67,10.1,clay-loam,Potato,6,2022,34.47,0.1753,0.1568,0.2968,29.52,38.12,1.11,699.7,2.5547,1.839,0.2417,0.36,0.18,0,0.5017,medium
1349,2023-01-15,Gafsa,34.43,8.78,sandy,Olive,1,2023,19.39,0.0387,0.0377,0.0723,14.83,65.0,2.6,240.9,0.5904,0.744,0.0762,0.18,0.06,0,0.658,medium
1350,2023-12-02,Gafsa,34.43,8.78,sandy,Olive,12,2023,21.43,0.1166,0.1082,0.2057,18.75,80.0,1.4,184.5,0.4326,0.729,0.115,0.18,0.06,0,0.4283,mild
1351,2023-10-26,Sidi Bouzid,35.04,9.48,sandy-loam,Olive,10,2023,33.52,0.0325,0.0318,0.061,27.22,47.72,4.99,454.5,1.8882,1.41,0.1355,0.28,0.1,1,0.6967,medium
1352,2023-06-12,Nabeul,36.45,10.73,sandy,Olive,6,2023,31.73,0.0676,0.0646,0.1235,27.06,42.31,3.42,836.7,2.064,1.907,0.0873,0.18,0.06,0,0.572,medium
1353,2022-12-25,Sfax,34.74,10.76,sandy-loam,Citrus,12,2022,16.82,0.2675,0.2269,0.4264,14.76,70.57,4.76,230.0,0.4941,0.726,0.1723,0.28,0.1,0,0.3652,mild
1354,2022-04-12,Sidi Bouzid,35.04,9.48,sandy-loam,Citrus,4,2022,21.35,0.1682,0.1512,0.2863,19.15,65.72,0.97,449.1,0.7603,1.151,0.186,0.28,0.1,0,0.3519,mild
1355,2023-05-24,Nabeul,36.45,10.73,sandy,Olive,5,2023,24.78,0.2413,0.2077,0.3911,25.07,67.64,3.84,549.4,1.029,1.476,0.1557,0.18,0.06,0,0.065,low
1356,2022-11-19,Béja,36.73,9.18,loam,Olive,11,2022,27.15,0.0609,0.0585,0.1118,19.74,46.66,3.01,259.4,1.2271,0.888,0.137,0.32,0.12,0,0.984,extreme
1357,2022-02-10,Béja,36.73,9.18,loam,Olive,2,2022,16.06,0.2946,0.2461,0.4616,17.07,75.98,1.41,346.2,0.4675,0.953,0.3146,0.32,0.12,0,0.0086,low
1358,2021-11-07,Kairouan,35.67,10.1,clay-loam,Pepper,11,2021,19.75,0.2441,0.2098,0.395,17.84,63.58,4.22,321.7,0.744,0.939,0.2868,0.36,0.18,0,0.3734,mild
1359,2022-06-22,Nabeul,36.45,10.73,sandy,Tomato,6,2022,30.62,0.288,0.2415,0.4531,28.32,52.45,1.12,759.3,1.8307,1.867,0.0986,0.18,0.06,1,0.3415,mild
1360,2021-01-03,Béja,36.73,9.18,loam,Potato,1,2021,14.6,0.0954,0.0896,0.1708,11.58,65.0,3.58,178.0,0.4774,0.576,0.1689,0.32,0.12,1,0.54,medium
1361,2023-04-18,Kairouan,35.67,10.1,clay-loam,Potato,4,2023,22.2,0.4161,0.3256,0.6058,20.27,57.26,5.94,467.2,1.016,1.209,0.2991,0.36,0.18,0,0.2966,mild
1362,2023-04-10,Gabès,33.88,9.79,sandy,Pepper,4,2023,26.18,0.1036,0.0968,0.1844,21.88,49.31,1.66,545.5,1.3306,1.362,0.0837,0.18,0.06,1,0.5421,medium
1363,2023-09-03,Gabès,33.88,9.79,sandy,Tomato,9,2023,34.36,0.1798,0.1605,0.3036,31.76,51.81,4.94,635.1,2.2612,1.835,0.1036,0.18,0.06,0,0.3421,mild
1364,2021-05-21,Gabès,33.88,9.79,sandy,Barley,5,2021,24.15,0.3152,0.2603,0.4876,22.49,61.75,5.74,752.4,1.0421,1.624,0.1203,0.18,0.06,0,0.2538,mild
1365,2021-03-19,Nabeul,36.45,10.73,sandy,Citrus,3,2021,17.7,0.0647,0.062,0.1185,13.8,52.08,4.16,369.9,0.7561,0.893,0.0827,0.18,0.06,1,0.6115,medium
1366,2023-06-16,Sidi Bouzid,35.04,9.48,sandy-loam,Pepper,6,2023,33.64,0.1739,0.1557,0.2947,27.31,46.54,4.74,710.3,1.9413,1.767,0.1577,0.28,0.1,1,0.717,medium
1367,2023-03-13,Kairouan,35.67,10.1,clay-loam,Potato,3,2023,20.07,0.3312,0.2711,0.5073,18.36,61.0,1.81,433.5,0.8236,1.106,0.266,0.36,0.18,0,0.3439,mild
1368,2022-07-15,Gafsa,34.43,8.78,sandy,Pepper,7,2022,37.47,0.1898,0.1684,0.3183,31.81,26.85,2.3,730.1,3.4411,1.97,0.086,0.18,0.06,1,0.5317,medium
1369,2021-03-27,Sfax,34.74,10.76,sandy-loam,Olive,3,2021,25.24,0.0517,0.0499,0.0955,18.66,48.58,5.81,427.1,1.1063,1.107,0.1124,0.28,0.1,1,0.7963,high
1370,2022-01-02,Gabès,33.88,9.79,sandy,Barley,1,2022,14.91,0.2242,0.195,0.3675,12.12,74.83,3.33,255.1,0.3558,0.702,0.1382,0.18,0.06,0,0.4459,mild
1371,2023-04-11,Kairouan,35.67,10.1,clay-loam,Tomato,4,2023,23.89,0.1681,0.1511,0.2861,21.04,55.92,5.44,556.0,1.0989,1.346,0.2646,0.36,0.18,0,0.4254,mild
1372,2022-08-04,Gafsa,34.43,8.78,sandy,Citrus,8,2022,37.36,0.2307,0.1998,0.3766,36.86,54.86,4.86,655.7,2.8105,2.057,0.1251,0.18,0.06,0,0.1014,low
1373,2022-03-09,Kairouan,35.67,10.1,clay-loam,Citrus,3,2022,16.75,0.2231,0.1941,0.366,14.51,67.7,3.04,489.6,0.5338,1.051,0.2726,0.36,0.18,0,0.3551,mild
1374,2021-07-19,Nabeul,36.45,10.73,sandy,Wheat,7,2021,34.29,0.227,0.197,0.3714,30.18,38.93,4.99,695.8,2.6189,1.86,0.1294,0.18,0.06,0,0.4529,mild
1375,2023-09-10,Bizerte,37.27,9.87,loam,Tomato,9,2023,30.8,0.195,0.1725,0.3259,27.6,56.78,1.14,587.2,1.5961,1.617,0.1962,0.32,0.12,0,0.4668,mild
1376,2023-12-04,Gafsa,34.43,8.78,sandy,Tomato,12,2023,14.54,0.1439,0.1312,0.2489,11.79,66.91,2.35,189.3,0.4577,0.598,0.0991,0.18,0.06,0,0.4213,mild
1377,2022-06-23,Nabeul,36.45,10.73,sandy,Citrus,6,2022,30.16,0.0917,0.0864,0.1647,25.29,33.94,0.83,783.9,2.1297,1.773,0.0788,0.18,0.06,0,0.6072,medium
1378,2023-10-06,Sidi Bouzid,35.04,9.48,sandy-loam,Citrus,10,2023,28.3,0.3133,0.259,0.4851,27.9,70.7,1.59,504.2,1.1014,1.508,0.2569,0.28,0.1,0,0.1706,low
1379,2021-10-08,Sfax,34.74,10.76,sandy-loam,Potato,10,2021,29.9,0.2164,0.189,0.3566,25.95,54.48,0.74,444.0,1.5251,1.354,0.1636,0.28,0.1,0,0.5177,medium
1380,2022-05-02,Gabès,33.88,9.79,sandy,Potato,5,2022,30.69,0.1208,0.1117,0.2124,24.39,47.5,4.18,777.5,1.6034,1.729,0.0952,0.18,0.06,0,0.7317,medium
1381,2021-06-14,Nabeul,36.45,10.73,sandy,Potato,6,2021,32.32,0.2515,0.2153,0.405,29.0,55.77,3.02,865.1,1.7714,2.023,0.1244,0.18,0.06,0,0.442,mild
1382,2021-04-14,Sidi Bouzid,35.04,9.48,sandy-loam,Citrus,4,2021,24.34,0.0761,0.0724,0.1382,19.77,55.85,2.07,576.2,1.0175,1.325,0.133,0.28,0.1,0,0.6031,medium
1383,2022-01-03,Bizerte,37.27,9.87,loam,Citrus,1,2022,12.98,0.5095,0.3801,0.7035,13.02,90.05,4.34,239.0,0.1493,0.7,0.2854,0.32,0.12,0,0.1337,low
1384,2021-02-19,Gabès,33.88,9.79,sandy,Potato,2,2021,16.37,0.1561,0.1413,0.2678,12.73,63.83,5.16,358.7,0.5323,0.85,0.1111,0.18,0.06,0,0.5662,medium
1385,2023-05-26,Béja,36.73,9.18,loam,Potato,5,2023,25.37,0.356,0.2875,0.5371,23.1,54.09,1.56,673.8,1.2978,1.56,0.2216,0.32,0.12,0,0.3675,mild
1386,2022-09-08,Nabeul,36.45,10.73,sandy,Olive,9,2022,33.54,0.0793,0.0753,0.1436,27.16,41.23,2.9,592.0,2.1145,1.607,0.0711,0.18,0.06,1,0.7044,medium
1387,2021-11-02,Sfax,34.74,10.76,sandy-loam,Olive,11,2021,22.03,0.1714,0.1537,0.291,19.62,66.81,3.58,244.7,0.7578,0.86,0.2107,0.28,0.1,0,0.3776,mild
1388,2023-05-16,Nabeul,36.45,10.73,sandy,Barley,5,2023,22.13,0.2628,0.2235,0.4201,19.47,60.92,1.41,710.9,0.884,1.46,0.1073,0.18,0.06,0,0.4215,mild
1389,2023-05-22,Sfax,34.74,10.76,sandy-loam,Potato,5,2023,35.36,0.0825,0.0781,0.1491,26.88,38.31,5.17,564.9,2.1841,1.561,0.1211,0.28,0.1,0,0.8738,high
1390,2022-02-23,Gafsa,34.43,8.78,sandy,Wheat,2,2022,15.98,0.2159,0.1887,0.3559,14.52,73.15,3.93,278.3,0.444,0.792,0.135,0.18,0.06,0,0.3059,mild
1391,2023-08-01,Béja,36.73,9.18,loam,Barley,8,2023,34.37,0.2176,0.19,0.3583,31.23,48.3,2.83,671.7,2.3528,1.867,0.2266,0.32,0.12,0,0.3998,mild
